XV441-05 - TK441 Discharge Valve,XVCW[003
XV441-30 - TK441 Inlet Valve,XVCW[004
XV441-31 - TK441 Inlet Drain Valve,XVCW[005
XV442-05 - TK442 Discharge Valve,XVCW[006
XV442-30 - TK442 Inlet Valve,XVCW[007
XV442-31 - TK442 Inlet Drain Valve,XVCW[008
XV443-05 - TK443 Discharge Valve,XVCW[009
XV443-30 - TK443 Inlet Valve,XVCW[010
XV443-31 - TK443 Inlet Drain Valve,XVCW[011
XV444-05 - TK444 Discharge Valve,XVCW[012
XV444-30 - TK444 Inlet Valve,XVCW[013
XV444-31 - TK444 Inlet Drain Valve,XVCW[014
XV445-05 - TK445 Discharge Valve,XVCW[015
XV445-30 - TK445 Inlet Valve,XVCW[016
XV445-31 - TK445 Inlet Drain Valve,XVCW[017
XV446-05 - TK446 Discharge Valve,XVCW[018
XV446-30 - TK446 Inlet Valve,XVCW[019
XV446-31 - TK446 Inlet Drain Valve,XVCW[020
XV218-21 - Brine valve on VM4 Header 1,XVCW[021
XV218-22 - Brine valve on VM4 Header 2,XVCW[022
XV315-21 - VM4 Header 1 Valve for TK315 product,XVCW[023
XV315-22 - VM4 Header 2 Valve for TK315 product,XVCW[024
XV313-21 - VM4 Header 1 Valve for TK313 product,XVCW[025
XV313-22 - VM4 Header 2 Valve for TK313 product,XVCW[026
XV201-21 - Poly 7 (T201) valve on VM4 Header 1,XVCW[027
XV201-22 - Poly 7 (T201) valve on VM4 Header 2,XVCW[028
XV314-21 - VM4 Header 1 Valve for TK314 product,XVCW[029
XV314-22 - VM4 Header 2 Valve for TK314 product,XVCW[030
XV319-21 - TK319 (New Mixer) connection on VM4 Header 1,XVCW[031
XV319-22 - TK319 (New Mixer) connection on VM4 Header 2,XVCW[032
XV323-21 - TK323 (Mackamine) connection on VM4 Header 1,XVCW[033
XV323-22 - TK323 (Mackamine) connection on VM4 Header 2,XVCW[034
XV325-21 - TK325 (Glycerin) connection on VM4 Header 1,XVCW[035
XV325-22 - TK325 (Glycerin) connection on VM4 Header 2,XVCW[036
XV343-21 - TK343 (Betaine) connection on VM4 Header 1,XVCW[037
XV343-22 - TK343 (Betaine) connection on VM4 Header 2,XVCW[038
XV344-21 - TK344 (Betaine Blend) connection on VM4 Header 1,XVCW[039
XV344-22 - TK344 (Betaine Blend) connection on VM4 Header 2,XVCW[040
XV342-21 - TK342 (26% AES) connection on VM4 Header 1,XVCW[041
XV342-22 - TK342 (26% AES) connection on VM4 Header 2,XVCW[042
XV315-61 - TK315 (Premix) drain valve on VM4,XVCW[043
XV313-61 - TK313 (Premix) drain valve on VM4,XVCW[044
XV314-61 - TK314 (Premix) drain valve on VM4,XVCW[045
XV343-60 - TK343 (Beataine) sprayball valve,XVCW[046
XV342-14 - PP342-15 bypass valve,XVCW[047
XV326-05 - TK326 (Centronium) discharge valve,XVCW[048
XV326-30 - TK326 (Centronium) inlet valve,XVCW[049
XV326-60 - TK326 (Centronium) CIP valve,XVCW[052
XV342-08 - Pump 342-10 bypass valve,XVCW[053
XV323-08 - Pump 323-10 (TK323 discharge pump) bypass valve,XVCW[054
XV322-05 - TK322 (Peg 8) Discharge Valve,XVCW[055
XV326-08 - Pump 326-10 (TK326 Discharge pump) bypass valve,XVCW[056
XV343-61 - TK343 (Betaine) CIP return valve on VM4,XVCW[058
XV344-61 - TK344 (Betaine Blend) CIP return valve on VM4,XVCW[059
XV342-61 - TK342 (26% AES) CIP return valve on VM4,XVCW[060
XV104-34 - VM4 Header 1 Spiral Clean Valve,XVCW[061
XV105-34 - VM4 Header 2 Spiral Cleaning Valve,XVCW[062
XV441-60 - TK441 CIP Sprayball Valve,XVCW[063
XV442-60 - TK442 CIP Sprayball Valve,XVCW[064
XV443-60 - TK443 CIP Sprayball Valve,XVCW[065
XV444-60 - TK444 CIP Sprayball Valve,XVCW[066
XV445-60 - TK445 CIP Sprayball Valve,XVCW[067
XV446-60 - TK446 CIP Sprayball Valve,XVCW[068
XV104-22 - Mixed water inlet valve to VM4 Header 2,XVCW[070
XV900-21 - Steam supply valve to VM4 Header 1,XVCW[077
XV900-22 - Steam supply valve to VM4 Header 2,XVCW[078
XV441-90 - TK441 Jacket hot water supply valve,XVCW[079
XV442-91 - TK442 Jacket hot water supply valve,XVCW[080
XV443-90 - TK443 Jacket hot water supply valve,XVCW[081
XV444-90 - TK444 Jacket hot water supply valve,XVCW[082
XV445-90 - TK445 Jacket hot water supply valve,XVCW[083
XV446-90 - TK446 Jacket hot water supply valve,XVCW[084
XV442-90 - TK442 Jacket glycol shutoff valve,XVCW[086
XV444-91 - TK444 Jacket glycol shutoff valve,XVCW[088
XV445-91 - TK445 Jacket glycol shutoff valve,XVCW[089
XV446-91 - TK446 Jacket glycol shutoff valve,XVCW[090
XV104-23 - Unloading bay water flush valve on VM4,XVCW[091
XV323-30 - TK323 (Mackamine) Inlet valve,XVCW[093
XV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.,XVCW[094
XV325-30 - TK325 (Glycerin) Inlet Vavle,XVCW[095
XV441-06 - TK441 Discharge drain valve,XVCW[110
XV442-06 - TK442 Discharge drain valve,XVCW[111
XV443-06 - TK443 Discharge drain valve,XVCW[112
XV444-06 - TK444 Discharge drain valve,XVCW[113
XV445-06 - TK445 Discharge drain valve,XVCW[114
XV446-06 - TK445 Discharge drain valve,XVCW[115
XV343-04 - TK343 (Betaine) discharge valve to VM4,XVCW[119
XV343-14 - Pump 343-14 CIP bypass valve,XVCW[120
XV315-05 - TK315 (Premix) discharge valve,XVCW[126
XV315-93 - TK315 (Premix) hot water supply valve to jacket,XVCW[127
XV315-92 - TK315 (premix) cold water supply valve to jacket,XVCW[128
XV315-91 - TK315 (Premix) Hot water return valve,XVCW[129
XV315-90 - TK315 (Premix) jacket cold water return valve,XVCW[130
XV315-12 - TK315 (Premix) mixed water inlet (Sprayball) valve,XVCW[131
XV315-13 - TK315 (Premix) cold water supply inlet valve,XVCW[132
XV315-11 - TK315 transfer valve from Weigh Tank 308,XVCW[133
"XV315-SP1 - Transfer valve on TK315 - this valve is no longer in use, but remains connected to the tank",XVCW[134
"XV315-SP2 - Transfer valve on TK315 - this valve is no longer in use, but remains connected to the tank",XVCW[135
"XV315-SP3 - Transfer valve on TK315 - this valve is no longer in use, but remains connected to the tank",XVCW[136
XV314-05 - TK314 (Premix) discharge valve,XVCW[137
XV314-93 - TK314 (Premix) jacket hot water inlet valve,XVCW[138
XV314-92 - TK314 (Premix) jacket cold water supply valve,XVCW[139
XV314-91 - TK314 (Premix) jacket hot water return valve,XVCW[140
XV314-90 - TK314 (Premix) jacket cold water return valve,XVCW[141
XV314-12 - TK314 (Premix) mixed water inlet (sprayball) valve,XVCW[142
XV314-13 - TK314 (Premix) cold water inlet valve,XVCW[143
XV314-11 - TK314 (premix) transfer valve from Weigh Tank 307,XVCW[144
"XV314-SP1 - Transfer valve on TK314 - this valve is no longer in use, but remains connected to the tank",XVCW[145
"XV314-SP2 - Transfer valve on TK314 - this valve is no longer in use, but remains connected to the tank",XVCW[146
"XV314-SP3 - Transfer valve on TK314 - this valve is no longer in use, but remains connected to the tank",XVCW[147
XV313-05 - TK313 discharge valve,XVCW[148
XV313-93 - TK313 (Premix) jacket hot water supply valve,XVCW[149
XV313-92 - TK313 (Premix) jacket cold water supply valve,XVCW[150
XV313-91 - TK313 (Premix) jacket hot water return valve,XVCW[151
XV313-90 - TK313 (Premix) javket cold water return valve,XVCW[152
XV313-12 - TK313 (Premix) mixed water inlet (sprayball) valve,XVCW[153
XV313-13 - TK313 (premix) cold water inlet valve,XVCW[154
XV313-11 - TK313 (Premix) transfer valve from weigh tank 306,XVCW[155
"XV313-SP1 - Transfer valve on TK313 - this valve is no longer in use, but remains connected to the tank",XVCW[156
"XV313-SP2 - Transfer valve on TK313 - this valve is no longer in use, but remains connected to the tank",XVCW[157
"XV313-SP3 - Transfer valve on TK313 - this valve is no longer in use, but remains connected to the tank",XVCW[158
XV306-13 - TK306 (Weigh Tank) cold water inlet valve,XVCW[159
XV307-13 - TK307 (Weigh Tank) cold water inlet valve,XVCW[160
XV308-13 - TK308 (Weigh Tank) cold water inlet valve,XVCW[161
XV319-61 - TK319 (New Blender) drain valve on VM4,XVCW[162
XV326-21 - TK326 (Centronium) transfer valve on VM4 Header 1,XVCW[163
XV326-22 - TK326 (Centronium) transfer valve on VM4 Header 2,XVCW[164
XV326-61 - TK326 (Centronium) CIP return valve on VM4,XVCW[165
XV308-12 - MIxed water inlet (sprayball) valve to Weigh Tank TK308,XVCW[166
XV307-12 - MIxed water inlet (sprayball) valve to Weigh Tank TK307,XVCW[167
XV306-12 - MIxed water inlet (sprayball) valve to Weigh Tank TK306,XVCW[168
XV344-05 - TK344 (Betaine Blend) discharge valve,XVCW[169
XV344-30 - TK344 (Betaine Blend) inlet valve - from offloading,XVCW[170
XV344-60 - Transfer Valve for TK344 - Beatine Blend - CIP Process Pipe.,XVCW[171
XV309-13 - Cold water inlet valve to TK319 (New Mixer),XVCW[173
XV309-12 - Mixed water inlet valve to TK319 (New Mixer),XVCW[174
XV319-90 - Transfer Valve for TK319 - Premix - Mixer TK319 Pipe.,XVCW[176
XV324-21 - TK324 (LMDO) transfer valve to VM4 Header 1,XVCW[185
XV324-22 - TK324 (LMDO) transfer valve to VM4 Header 2,XVCW[186
XV203-21 - T203 (BKC) transfer valve to VM4 Header 1,XVCW[187
XV203-22 - T203 (BKC) transfer valve to VM4 Header 2,XVCW[188
XV202-21 - T202 (SFES) transfer valve to VM4 Header 1,XVCW[189
XV202-22 - T202 (SFES) transfer valve to VM4 Header 2,XVCW[190
XV203-16 - T203 (BKC) tansfer valve to VM4. Also functions as diverter valve for cold water supply to VM4,XVCW[191
XV204-21 - T204 (DMDM) transfer valve to VM4 Header 1,XVCW[193
XV204-22 - T204 (DMDM) transfer valve to VM4 Header 2,XVCW[194
XV322-08 - Pump 323-08 bypass valve,XVCW[195
XV322-30 - TK322 (Peg 8) inlet valve,XVCW[196
XV324-08 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.,XVCW[198
XV325-08 - Pump 325-10 bypass valve,XVCW[200
XV342-29 - TK342 (26% AES) CIP valve,XVCW[202
XV342-30 - TK342 Inlet valve,XVCW[203
XV342-60 - TK342 (26%AES) sprayball valve,XVCW[204
XV343-05 - TK343 (Betaine) discharge valve to BW mainfolds,XVCW[206
XV343-08 - Pump 343-10 CIP bypass valve,XVCW[207
XV501-05 - TK501 Discharge valve,XVCW[208
XV501-06 - TK501 Discharge drain valve,XVCW[208
XV501-30 - TK501 Inlet Valve,XVCW[210
XV501-31 - TK501 Inlet Drain valve,XVCW[211
XV501-60 - ,XVCW[212
XV502-05 - TK502 Discharge Valve,XVCW[215
XV502-30 - TK502 Inlet valve,XVCW[217
XV502-31 - TK502 Inlet drain valve,XVCW[218
XV502-60 - TK502 Sprayball valve,XVCW[219
XV441-61 - Transfer Valve for VM-1 - Batch Tank TK441 Pipe.,XVCW[242
XV442-61 - Transfer Valve for VM-1 - Batch Tank TK442 Pipe.,XVCW[244
XV443-61 - Transfer Valve for VM-1 - Batch Tank TK443 Pipe.,XVCW[245
XV444-61 - Transfer Valve for VM-1 - Batch Tank TK444 Pipe.,XVCW[246
XV445-61 - Transfer Valve for VM-1 - Batch Tank TK445 Pipe.,XVCW[247
XV446-61 - Transfer Valve for VM-1 - Batch Tank TK446 Pipe.,XVCW[248
XV100-11 - Transfer Valve for VM-3 - Potable Water Pipe.,XVCW[249
XV100-12 - Transfer Valve for VM-3 - Potable Water Pipe.,XVCW[250
XV100-13 - Transfer Valve for VM-3 - Potable Water Pipe.,XVCW[251
XV100-34 - Transfer Valve for Tri Blender - Cold Water Pipe.,XVCW[252
XV100-92 - Transfer Valve for Water Supply Exchanger System - Hot Water Pipe.,XVCW[253
XV100-93 - Transfer Valve for Water Supply Exchanger System - Steam Pipe.,XVCW[254
XV100-97 - Steam inlet valve for hot water recirc heat exhanger,XVCW[255
XV100-98 - Hot water recirculation valve,XVCW[256
XV102-71 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[257
XV102-72 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[258
XV102-77 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[259
XV102-81 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[260
XV102-82 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[261
XV102-87 - Transfer Valve for VM-6 - CIP - Hot Water Pipe.,XVCW[262
XV203-15 - Transfer Valve for VM-4 - Hot Water Pipe.,XVCW[263
XV204-11 - Transfer Valve for VM-3 - DMDM Pipe.,XVCW[264
XV204-12 - Transfer Valve for VM-3 - DMDM Pipe.,XVCW[265
XV204-13 - Transfer Valve for VM-3 - DMDM Pipe.,XVCW[266
XV205-11 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[267
XV205-12 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[268
XV205-13 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[269
XV205-21 - Transfer Valve for VM-4 - Spare Pipe.,XVCW[270
XV205-22 - Transfer Valve for VM-4 - Spare Pipe.,XVCW[271
XV206-11 - Transfer Valve for VM-3 - ANTIL-200 Pipe.,XVCW[272
XV206-12 - Transfer Valve for VM-3 - ANTIL-200 Pipe.,XVCW[273
XV206-13 - Transfer Valve for VM-3 - ANTIL-200 Pipe.,XVCW[274
XV207-11 - Transfer Valve for VM-3 - Poly-7 Pipe.,XVCW[275
XV207-12 - Transfer Valve for VM-3 - Poly-7 Pipe.,XVCW[276
XV207-13 - Transfer Valve for VM-3 - Poly-7 Pipe.,XVCW[277
XV208-11 - Transfer Valve for VM-3 - Carbopol Pipe.,XVCW[278
XV208-12 - Transfer Valve for VM-3 - Carbopol Pipe.,XVCW[279
XV208-13 - Transfer Valve for VM-3 - Carbopol Pipe.,XVCW[280
XV219-11 - Transfer Valve for VM-3 - Brine Pipe.,XVCW[282
XV219-12 - Transfer Valve for VM-3 - Brine Pipe.,XVCW[283
XV219-13 - Transfer Valve for VM-3 - Brine Pipe.,XVCW[284
XV301-05 - Transfer Valve for TK301 - Weigh - Weigh Tank TK301 Pipe.,XVCW[285
XV301-11 - Transfer Valve for VM-3 - Weigh Tank TK301 Pipe.,XVCW[286
XV301-12 - Transfer Valve for VM-3 - Weigh Tank TK301 Pipe.,XVCW[287
XV301-13 - Transfer Valve for VM-3 - Weigh Tank TK301 Pipe.,XVCW[288
XV301-15 - Transfer Valve for TK301 - Weigh - Weigh Tank TK301 Pipe.,XVCW[289
XV301-60 - Transfer Valve for TK301 - Weigh - CIP Process Pipe.,XVCW[290
XV301-70 - Transfer Valve for TK301 - Weigh - Hot Water Pipe.,XVCW[291
XV301-85 - Transfer Valve for VM-3 - Weigh Tank TK301 Pipe.,XVCW[292
XV302-05 - Transfer Valve for TK302 - Weigh - Weigh Tank TK302 Pipe.,XVCW[293
XV302-11 - Transfer Valve for VM-3 - Weigh Tank TK302 Pipe.,XVCW[294
XV302-15 - Transfer Valve for TK302 - Weigh - Weigh Tank TK302 Pipe.,XVCW[295
XV302-60 - Transfer Valve for TK302 - Weigh - CIP Process Pipe.,XVCW[296
XV302-70 - Transfer Valve for TK302 - Weigh - Hot Water Pipe.,XVCW[297
XV302-85 - Transfer Valve for VM-3 - Weigh Tank TK302 Pipe.,XVCW[298
XV303-05 - Transfer Valve for TK303 - Weigh - Weigh Tank TK303 Pipe.,XVCW[299
XV303-12 - Transfer Valve for VM-3 - Weigh Tank TK303 Pipe.,XVCW[300
XV303-15 - Transfer Valve for TK303 - Weigh - Weigh Tank TK303 Pipe.,XVCW[301
XV303-60 - Transfer Valve for TK303 - Weigh - CIP Process Pipe.,XVCW[302
XV303-70 - Transfer Valve for TK303 - Weigh - Weigh Tank TK303 Pipe.,XVCW[303
XV303-85 - Transfer Valve for VM-3 - Weigh Tank TK304 Pipe.,XVCW[304
XV304-05 - Transfer Valve for TK304 - Weigh - Weigh Tank TK304 Pipe.,XVCW[305
XV304-13 - Transfer Valve for VM-3 - Weigh Tank TK304 Pipe.,XVCW[306
XV304-15 - Transfer Valve for TK304 - Weigh - Weigh Tank TK304 Pipe.,XVCW[307
XV304-60 - Transfer Valve for TK304 - Weigh - CIP Process Pipe.,XVCW[308
XV304-70 - Transfer Valve for TK304 - Weigh - Hot Water Pipe.,XVCW[309
XV304-85 - Transfer Valve for VM-3 - Weigh Tank TK304 Pipe.,XVCW[310
XV312-11 - Transfer Valve for VM-3 - NaOH Pipe.,XVCW[311
XV312-12 - Transfer Valve for VM-3 - NaOH Pipe.,XVCW[312
XV312-13 - Transfer Valve for VM-3 - NaOH Pipe.,XVCW[313
XV319-05 - Transfer Valve for TK319 - Premix - Mixer TK319 Pipe.,XVCW[314
XV322-11 - Transfer Valve for VM-3 - PEG 8 Pipe.,XVCW[316
XV322-12 - Transfer Valve for VM-3 - PEG 8 Pipe.,XVCW[317
XV322-13 - Transfer Valve for VM-3 - PEG 8 Pipe.,XVCW[318
XV325-11 - Transfer Valve for VM-3 - Glycerin Pipe.,XVCW[319
XV325-12 - Transfer Valve for VM-3 - Glycerin Pipe.,XVCW[320
XV325-13 - Transfer Valve for VM-3 - Glycerin Pipe.,XVCW[321
XV329-11 - Transfer Valve for VM-3 - Celquat Pipe.,XVCW[322
XV329-12 - Transfer Valve for VM-3 - Celquat Pipe.,XVCW[323
XV329-13 - Transfer Valve for VM-3 - Celquat Pipe.,XVCW[324
XV342-11 - Transfer Valve for VM-3 - 26% AES Pipe.,XVCW[325
XV342-12 - Transfer Valve for VM-3 - 26% AES Pipe.,XVCW[326
XV342-13 - Transfer Valve for VM-3 - 26% AES Pipe.,XVCW[327
XV343-11 - Transfer Valve for VM-3 - Betaine Pipe.,XVCW[328
XV343-12 - Transfer Valve for VM-3 - Betaine Pipe.,XVCW[329
XV343-13 - Transfer Valve for VM-3 - Betaine Pipe.,XVCW[330
XV344-11 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[331
XV344-12 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[332
XV344-13 - Transfer Valve for VM-3 - Spare Pipe.,XVCW[333
XV441-21 - Transfer Valve for VM-4 - Batch Tank TK441 Pipe.,XVCW[335
XV441-22 - Transfer Valve for VM-4 - Batch Tank TK441 Pipe.,XVCW[336
XV441-5A - Transfer Valve for VM-1 - Batch Tank TK441 Pipe.,XVCW[337
XV441-5B - Transfer Valve for VM-1 - Batch Tank TK441 Pipe.,XVCW[338
XV441-69 - Transfer Valve for TK441 - CIP Process Pipe.,XVCW[339
XV441-F6 - Transfer Valve for VM-1 - Batch Tank TK441 Pipe.,XVCW[340
